ticker_A,ticker_B,entry_date,exit_date,direction,return_before_cost,return_after_cost,transaction_cost,converged,days_open,window_id,formation_start,trading_start
PNW,SRE,2018-01-05,2018-06-29,long_A_short_B,-0.09329908328722891,-0.10329908328722891,0.01,False,175,24,2017-01-03,2018-01-02
CMS,PNW,2018-01-24,2018-03-29,long_A_short_B,0.028326327067814683,0.01832632706781468,0.01,True,64,24,2017-01-03,2018-01-02
CMS,PNW,2018-04-30,2018-06-29,short_A_long_B,-0.00887589734062888,-0.018875897340628882,0.01,False,60,24,2017-01-03,2018-01-02
LNT,AEE,2018-01-11,2018-03-23,long_A_short_B,0.028628988533805688,0.018628988533805686,0.01,True,71,24,2017-01-03,2018-01-02
LNT,AEE,2018-04-13,2018-05-24,short_A_long_B,0.059857098726673885,0.04985709872667388,0.01,True,41,24,2017-01-03,2018-01-02
LNT,AEE,2018-06-27,2018-06-29,long_A_short_B,-0.008073866741685531,-0.018073866741685533,0.01,False,2,24,2017-01-03,2018-01-02
ES,PNW,2018-01-11,2018-02-02,short_A_long_B,0.01646725787718184,0.00646725787718184,0.01,True,22,24,2017-01-03,2018-01-02
ES,PNW,2018-02-09,2018-04-19,long_A_short_B,0.027714953150547395,0.017714953150547393,0.01,True,69,24,2017-01-03,2018-01-02
ES,PNW,2018-05-08,2018-06-29,long_A_short_B,0.0026580016949666607,-0.0073419983050333395,0.01,False,52,24,2017-01-03,2018-01-02
CMS,ED,2018-01-11,2018-03-28,long_A_short_B,0.050070147088477124,0.04007014708847712,0.01,True,76,24,2017-01-03,2018-01-02
CMS,ED,2018-04-25,2018-06-29,short_A_long_B,-0.03476199021934279,-0.04476199021934279,0.01,False,65,24,2017-01-03,2018-01-02
ATO,ED,2018-02-09,2018-06-29,short_A_long_B,-0.0911494392187393,-0.1011494392187393,0.01,False,140,24,2017-01-03,2018-01-02
ED,ES,2018-01-12,2018-02-09,long_A_short_B,0.03787010884045805,0.027870108840458048,0.01,True,28,24,2017-01-03,2018-01-02
ED,ES,2018-02-13,2018-06-29,short_A_long_B,0.013439013069075356,0.003439013069075356,0.01,False,136,24,2017-01-03,2018-01-02
LNT,DUK,2018-01-22,2018-06-29,short_A_long_B,-0.03543353597070409,-0.04543353597070409,0.01,False,158,24,2017-01-03,2018-01-02
ATO,CMS,2018-01-23,2018-06-29,short_A_long_B,-0.02807007365822467,-0.03807007365822467,0.01,False,157,24,2017-01-03,2018-01-02
AEE,WEC,2018-04-03,2018-06-29,short_A_long_B,-0.030902908405866958,-0.04090290840586696,0.01,False,87,24,2017-01-03,2018-01-02
KO,UDR,2018-01-16,2018-03-16,short_A_long_B,0.05468444537370809,0.04468444537370809,0.01,True,59,24,2017-01-03,2018-01-02
KO,UDR,2018-05-09,2018-06-29,long_A_short_B,0.0278158643738311,0.0178158643738311,0.01,False,51,24,2017-01-03,2018-01-02
AEP,CMS,2018-04-27,2018-06-29,long_A_short_B,-0.019127299299350864,-0.029127299299350866,0.01,False,63,24,2017-01-03,2018-01-02
DTE,WEC,2018-02-16,2018-05-30,short_A_long_B,0.050888095680998835,0.04088809568099883,0.01,True,103,24,2017-01-03,2018-01-02
AEP,ED,2018-01-12,2018-06-27,long_A_short_B,0.056762708457630984,0.04676270845763098,0.01,True,166,24,2017-01-03,2018-01-02
NWSA,NWS,2018-03-06,2018-07-31,short_A_long_B,0.003827046745777385,-0.006172953254222615,0.01,False,147,25,2017-02-01,2018-02-01
GOOGL,GOOG,2018-02-13,2018-05-07,long_A_short_B,0.002489724379094893,-0.007510275620905107,0.01,True,83,25,2017-02-01,2018-02-01
GOOGL,GOOG,2018-05-09,2018-07-31,short_A_long_B,-0.002755966196298809,-0.01275596619629881,0.01,False,83,25,2017-02-01,2018-02-01
CMS,DUK,2018-02-05,2018-03-27,long_A_short_B,0.026935400786615604,0.016935400786615602,0.01,True,50,25,2017-02-01,2018-02-01
CMS,DUK,2018-03-29,2018-06-22,short_A_long_B,0.0002861238980853553,-0.009713876101914645,0.01,True,85,25,2017-02-01,2018-02-01
CMS,DUK,2018-06-29,2018-07-31,short_A_long_B,0.009699590418713822,-0.00030040958128617866,0.01,False,32,25,2017-02-01,2018-02-01
AEP,ED,2018-02-12,2018-02-15,long_A_short_B,0.02347004865391278,0.013470048653912778,0.01,True,3,25,2017-02-01,2018-02-01
AEP,ED,2018-02-20,2018-07-31,short_A_long_B,-0.03845169014460459,-0.04845169014460459,0.01,False,161,25,2017-02-01,2018-02-01
CMS,DTE,2018-02-05,2018-02-15,long_A_short_B,0.02097632082970846,0.010976320829708461,0.01,True,10,25,2017-02-01,2018-02-01
CMS,DTE,2018-03-05,2018-07-31,short_A_long_B,-0.04798005900911395,-0.05798005900911395,0.01,False,148,25,2017-02-01,2018-02-01
LNT,WEC,2018-02-16,2018-07-31,short_A_long_B,-0.01660525172001126,-0.026605251720011262,0.01,False,165,25,2017-02-01,2018-02-01
LNT,AEE,2018-02-16,2018-05-24,short_A_long_B,0.019305494255417166,0.009305494255417166,0.01,True,97,25,2017-02-01,2018-02-01
LNT,AEE,2018-06-28,2018-07-31,long_A_short_B,0.0023235878377798613,-0.007676412162220139,0.01,False,33,25,2017-02-01,2018-02-01
PNW,SRE,2018-02-09,2018-05-30,long_A_short_B,0.045850305070530784,0.03585030507053078,0.01,True,110,25,2017-02-01,2018-02-01
PNW,SRE,2018-06-26,2018-07-31,short_A_long_B,-0.0033749529504913944,-0.013374952950491395,0.01,False,35,25,2017-02-01,2018-02-01
ATO,ED,2018-02-20,2018-07-31,short_A_long_B,-0.08920654016715557,-0.09920654016715556,0.01,False,161,25,2017-02-01,2018-02-01
AEE,WEC,2018-02-26,2018-04-02,long_A_short_B,0.014619622478067695,0.004619622478067695,0.01,True,35,25,2017-02-01,2018-02-01
AEE,WEC,2018-04-03,2018-07-31,short_A_long_B,-0.024509381933563112,-0.034509381933563114,0.01,False,119,25,2017-02-01,2018-02-01
LNT,ED,2018-02-16,2018-07-31,short_A_long_B,-0.07361429525058827,-0.08361429525058826,0.01,False,165,25,2017-02-01,2018-02-01
ED,WEC,2018-03-15,2018-07-31,long_A_short_B,-0.04021690091495178,-0.05021690091495178,0.01,False,138,25,2017-02-01,2018-02-01
LNT,AEP,2018-02-07,2018-03-27,short_A_long_B,-0.00873342465801974,-0.01873342465801974,0.01,True,48,25,2017-02-01,2018-02-01
LNT,AEP,2018-04-05,2018-07-31,short_A_long_B,-0.01459647374293449,-0.024596473742934492,0.01,False,117,25,2017-02-01,2018-02-01
DTE,DUK,2018-02-06,2018-07-31,long_A_short_B,-0.009849458447819925,-0.019849458447819927,0.01,False,175,25,2017-02-01,2018-02-01
DUK,PNW,2018-02-05,2018-07-31,short_A_long_B,-0.02540204835342741,-0.03540204835342741,0.01,False,176,25,2017-02-01,2018-02-01
LNT,CMS,2018-02-27,2018-07-24,short_A_long_B,0.02160680360648559,0.011606803606485592,0.01,True,147,25,2017-02-01,2018-02-01
LNT,CMS,2018-07-25,2018-07-31,long_A_short_B,0.01859505474911094,0.00859505474911094,0.01,False,6,25,2017-02-01,2018-02-01
AEP,WEC,2018-02-12,2018-02-15,long_A_short_B,0.019246996948338202,0.009246996948338202,0.01,True,3,25,2017-02-01,2018-02-01
AEP,WEC,2018-03-01,2018-03-15,short_A_long_B,0.0183645457353101,0.0083645457353101,0.01,True,14,25,2017-02-01,2018-02-01
AEP,WEC,2018-03-20,2018-05-03,short_A_long_B,0.021560774740860378,0.011560774740860378,0.01,True,44,25,2017-02-01,2018-02-01
AEP,WEC,2018-05-18,2018-06-26,long_A_short_B,0.01884941070870827,0.00884941070870827,0.01,True,39,25,2017-02-01,2018-02-01
VTR,WELL,2018-02-12,2018-04-26,long_A_short_B,0.03420461288090948,0.024204612880909478,0.01,True,73,25,2017-02-01,2018-02-01
VTR,WELL,2018-05-07,2018-07-31,long_A_short_B,-0.052144150408246936,-0.06214415040824694,0.01,False,85,25,2017-02-01,2018-02-01
NI,XEL,2018-02-13,2018-07-31,long_A_short_B,0.06453059824530905,0.054530598245309043,0.01,False,168,25,2017-02-01,2018-02-01
ED,ES,2018-02-08,2018-07-31,short_A_long_B,0.025352343408109768,0.015352343408109767,0.01,False,173,25,2017-02-01,2018-02-01
NWSA,NWS,2018-03-05,2018-03-22,short_A_long_B,0.010817487243701018,0.0008174872437010181,0.01,True,17,26,2017-03-01,2018-03-01
NWSA,NWS,2018-04-17,2018-08-31,short_A_long_B,0.02512175024682639,0.01512175024682639,0.01,False,136,26,2017-03-01,2018-03-01
AEP,ED,2018-03-05,2018-06-19,long_A_short_B,0.02197208634280834,0.011972086342808339,0.01,True,106,26,2017-03-01,2018-03-01
AEP,ED,2018-07-20,2018-08-31,short_A_long_B,-0.007225464025701678,-0.01722546402570168,0.01,False,42,26,2017-03-01,2018-03-01
GOOGL,GOOG,2018-03-06,2018-03-09,short_A_long_B,0.00489278063710108,-0.005107219362898921,0.01,True,3,26,2017-03-01,2018-03-01
GOOGL,GOOG,2018-03-20,2018-03-22,long_A_short_B,0.005380110998876919,-0.004619889001123081,0.01,True,2,26,2017-03-01,2018-03-01
GOOGL,GOOG,2018-04-16,2018-04-19,short_A_long_B,0.006461266230496809,-0.003538733769503191,0.01,True,3,26,2017-03-01,2018-03-01
GOOGL,GOOG,2018-04-23,2018-08-31,short_A_long_B,-0.005915421538954968,-0.01591542153895497,0.01,False,130,26,2017-03-01,2018-03-01
ED,DTE,2018-03-08,2018-03-21,short_A_long_B,0.012098789320746706,0.0020987893207467054,0.01,True,13,26,2017-03-01,2018-03-01
ED,DTE,2018-04-26,2018-05-15,short_A_long_B,0.016337608246573265,0.006337608246573265,0.01,True,19,26,2017-03-01,2018-03-01
ED,DTE,2018-05-17,2018-07-19,short_A_long_B,0.025518802498530446,0.015518802498530446,0.01,True,63,26,2017-03-01,2018-03-01
ED,DTE,2018-07-20,2018-08-31,long_A_short_B,-0.022083887815194325,-0.03208388781519433,0.01,False,42,26,2017-03-01,2018-03-01
LNT,AEE,2018-03-12,2018-05-21,short_A_long_B,0.008880524719606653,-0.0011194752803933474,0.01,True,70,26,2017-03-01,2018-03-01
LNT,AEE,2018-05-22,2018-08-31,long_A_short_B,-0.05248673863093245,-0.06248673863093245,0.01,False,101,26,2017-03-01,2018-03-01
LNT,CMS,2018-03-06,2018-03-09,long_A_short_B,0.010165092883303029,0.0001650928833030283,0.01,True,3,26,2017-03-01,2018-03-01
LNT,CMS,2018-03-13,2018-05-25,short_A_long_B,0.02400345567060258,0.01400345567060258,0.01,True,73,26,2017-03-01,2018-03-01
LNT,CMS,2018-06-06,2018-07-25,short_A_long_B,0.029362142331491148,0.019362142331491146,0.01,True,49,26,2017-03-01,2018-03-01
LNT,CMS,2018-08-03,2018-08-31,long_A_short_B,-0.01632571949932471,-0.02632571949932471,0.01,False,28,26,2017-03-01,2018-03-01
DUK,PNW,2018-03-05,2018-03-21,short_A_long_B,0.015624589907568875,0.005624589907568875,0.01,True,16,26,2017-03-01,2018-03-01
DUK,PNW,2018-03-23,2018-03-28,long_A_short_B,0.007941718691005795,-0.0020582813089942056,0.01,True,5,26,2017-03-01,2018-03-01
DUK,PNW,2018-04-05,2018-05-17,short_A_long_B,0.0046696196408281265,-0.005330380359171874,0.01,True,42,26,2017-03-01,2018-03-01
DUK,PNW,2018-06-01,2018-06-12,short_A_long_B,0.008649156797824187,-0.0013508432021758134,0.01,True,11,26,2017-03-01,2018-03-01
DUK,PNW,2018-06-20,2018-08-31,short_A_long_B,-0.05702763801360522,-0.06702763801360521,0.01,False,72,26,2017-03-01,2018-03-01
AEP,DTE,2018-03-13,2018-08-31,short_A_long_B,0.015067311821762797,0.005067311821762796,0.01,False,171,26,2017-03-01,2018-03-01
ATO,DTE,2018-03-12,2018-03-23,short_A_long_B,0.02411384025634966,0.014113840256349661,0.01,True,11,26,2017-03-01,2018-03-01
ATO,DTE,2018-04-11,2018-08-31,short_A_long_B,-0.026857037425815244,-0.036857037425815246,0.01,False,142,26,2017-03-01,2018-03-01
LNT,WEC,2018-03-05,2018-03-13,long_A_short_B,0.011310195144368373,0.0013101951443683733,0.01,True,8,26,2017-03-01,2018-03-01
LNT,WEC,2018-03-21,2018-08-31,short_A_long_B,0.02450600352106158,0.014506003521061581,0.01,False,163,26,2017-03-01,2018-03-01
ED,XEL,2018-03-05,2018-03-20,short_A_long_B,0.008193728479662488,-0.0018062715203375126,0.01,True,15,26,2017-03-01,2018-03-01
ED,XEL,2018-03-21,2018-06-05,long_A_short_B,3.856445609506931e-05,-0.009961435543904931,0.01,True,76,26,2017-03-01,2018-03-01
ED,XEL,2018-06-11,2018-08-31,long_A_short_B,-0.035098152209736666,-0.04509815220973667,0.01,False,81,26,2017-03-01,2018-03-01
VTR,WELL,2018-03-09,2018-04-24,long_A_short_B,0.01589650005802301,0.005896500058023011,0.01,True,46,26,2017-03-01,2018-03-01
VTR,WELL,2018-04-25,2018-05-03,short_A_long_B,-0.010786939522020589,-0.02078693952202059,0.01,True,8,26,2017-03-01,2018-03-01
VTR,WELL,2018-05-11,2018-08-31,long_A_short_B,-0.06775806899740178,-0.07775806899740177,0.01,False,112,26,2017-03-01,2018-03-01
LNT,AEP,2018-03-12,2018-03-20,short_A_long_B,0.012000258705407107,0.0020002587054071073,0.01,True,8,26,2017-03-01,2018-03-01
LNT,AEP,2018-04-11,2018-08-31,short_A_long_B,0.016511629801271743,0.006511629801271743,0.01,False,142,26,2017-03-01,2018-03-01
AEE,WEC,2018-03-08,2018-03-20,long_A_short_B,0.011366037345021951,0.0013660373450219507,0.01,True,12,26,2017-03-01,2018-03-01
AEE,WEC,2018-03-26,2018-08-31,short_A_long_B,-0.03800332464541145,-0.04800332464541145,0.01,False,158,26,2017-03-01,2018-03-01
AEP,WEC,2018-03-06,2018-08-31,long_A_short_B,-0.02929826511591016,-0.03929826511591016,0.01,False,178,26,2017-03-01,2018-03-01
LNT,DTE,2018-03-06,2018-03-09,long_A_short_B,0.020767545173523194,0.010767545173523194,0.01,True,3,26,2017-03-01,2018-03-01
LNT,DTE,2018-03-12,2018-08-31,short_A_long_B,0.011379282023405324,0.0013792820234053236,0.01,False,172,26,2017-03-01,2018-03-01
EQR,UDR,2018-03-07,2018-08-31,short_A_long_B,-0.001261261555675297,-0.011261261555675297,0.01,False,177,26,2017-03-01,2018-03-01
PNW,SRE,2018-03-06,2018-04-25,long_A_short_B,0.03973260737409179,0.029732607374091787,0.01,True,50,26,2017-03-01,2018-03-01
PNW,SRE,2018-05-08,2018-08-31,short_A_long_B,0.08715596406828197,0.07715596406828197,0.01,False,115,26,2017-03-01,2018-03-01
MS,PNC,2018-03-08,2018-08-31,short_A_long_B,0.04421168038626577,0.03421168038626577,0.01,False,176,26,2017-03-01,2018-03-01
ATO,ED,2018-03-05,2018-04-12,long_A_short_B,0.02278726350899074,0.01278726350899074,0.01,True,38,26,2017-03-01,2018-03-01
ATO,ED,2018-05-04,2018-08-31,short_A_long_B,-0.024684544485884974,-0.034684544485884976,0.01,False,119,26,2017-03-01,2018-03-01
AEP,XEL,2018-04-06,2018-04-18,long_A_short_B,0.006217468289848704,-0.003782531710151296,0.01,True,12,27,2017-04-03,2018-04-02
AEP,XEL,2018-04-27,2018-05-15,long_A_short_B,0.009940379369462016,-5.9620630537984484e-05,0.01,True,18,27,2017-04-03,2018-04-02
AEP,XEL,2018-06-21,2018-06-29,short_A_long_B,0.015351200860577174,0.005351200860577174,0.01,True,8,27,2017-04-03,2018-04-02
AEP,XEL,2018-07-18,2018-09-28,short_A_long_B,0.025000061801215834,0.015000061801215834,0.01,False,72,27,2017-04-03,2018-04-02
AEP,ED,2018-04-04,2018-06-27,long_A_short_B,0.022002258044677925,0.012002258044677925,0.01,True,84,27,2017-04-03,2018-04-02
AEP,ED,2018-07-19,2018-09-28,short_A_long_B,-0.036294363685036135,-0.04629436368503614,0.01,False,71,27,2017-04-03,2018-04-02
ED,XEL,2018-04-04,2018-04-26,short_A_long_B,0.013015182662503566,0.003015182662503566,0.01,True,22,27,2017-04-03,2018-04-02
ED,XEL,2018-05-08,2018-05-18,long_A_short_B,0.008380511795539891,-0.001619488204460109,0.01,True,10,27,2017-04-03,2018-04-02
ED,XEL,2018-06-04,2018-07-09,short_A_long_B,0.006854754933598883,-0.003145245066401117,0.01,True,35,27,2017-04-03,2018-04-02
ED,XEL,2018-07-13,2018-07-25,short_A_long_B,0.01351542759944424,0.0035154275994442406,0.01,True,12,27,2017-04-03,2018-04-02
ED,XEL,2018-07-26,2018-09-28,long_A_short_B,-0.033042282142995094,-0.043042282142995096,0.01,False,64,27,2017-04-03,2018-04-02
DUK,PNW,2018-04-09,2018-05-17,short_A_long_B,0.010309233784512206,0.00030923378451220597,0.01,True,38,27,2017-04-03,2018-04-02
DUK,PNW,2018-06-04,2018-09-28,short_A_long_B,-0.029247731673746724,-0.039247731673746726,0.01,False,116,27,2017-04-03,2018-04-02
GOOGL,GOOG,2018-04-06,2018-04-13,long_A_short_B,0.0037581921067519897,-0.0062418078932480105,0.01,True,7,27,2017-04-03,2018-04-02
GOOGL,GOOG,2018-04-16,2018-04-18,short_A_long_B,0.004852960548133556,-0.005147039451866444,0.01,True,2,27,2017-04-03,2018-04-02
GOOGL,GOOG,2018-04-19,2018-04-23,long_A_short_B,0.004261307987433072,-0.0057386920125669285,0.01,True,4,27,2017-04-03,2018-04-02
GOOGL,GOOG,2018-05-07,2018-09-28,short_A_long_B,-0.007858936598484911,-0.017858936598484913,0.01,False,144,27,2017-04-03,2018-04-02
ED,DTE,2018-04-06,2018-07-20,short_A_long_B,0.03094983990764799,0.02094983990764799,0.01,True,105,27,2017-04-03,2018-04-02
ED,DTE,2018-07-23,2018-09-28,long_A_short_B,-0.040807118846996615,-0.05080711884699662,0.01,False,67,27,2017-04-03,2018-04-02
LNT,AEP,2018-04-11,2018-09-28,short_A_long_B,0.01043113314195887,0.0004311331419588702,0.01,False,170,27,2017-04-03,2018-04-02
AEP,DTE,2018-04-12,2018-04-18,long_A_short_B,0.0126551721833843,0.0026551721833843,0.01,True,6,27,2017-04-03,2018-04-02
AEP,DTE,2018-04-20,2018-08-21,short_A_long_B,0.04166937323437048,0.031669373234370475,0.01,True,123,27,2017-04-03,2018-04-02
DTE,XEL,2018-04-06,2018-04-11,long_A_short_B,0.00693662767496106,-0.00306337232503894,0.01,True,5,27,2017-04-03,2018-04-02
DTE,XEL,2018-04-20,2018-07-18,long_A_short_B,0.021238389649521183,0.011238389649521183,0.01,True,89,27,2017-04-03,2018-04-02
DTE,XEL,2018-07-19,2018-09-28,short_A_long_B,0.01207888316499317,0.0020788831649931703,0.01,False,71,27,2017-04-03,2018-04-02
VTR,WELL,2018-04-16,2018-05-16,short_A_long_B,-0.008828008346233318,-0.01882800834623332,0.01,True,30,27,2017-04-03,2018-04-02
VTR,WELL,2018-06-19,2018-09-28,long_A_short_B,-0.0978478017644393,-0.1078478017644393,0.01,False,101,27,2017-04-03,2018-04-02
NWSA,NWS,2018-04-06,2018-04-12,long_A_short_B,0.007464115511566671,-0.002535884488433329,0.01,True,6,27,2017-04-03,2018-04-02
NWSA,NWS,2018-05-10,2018-05-21,short_A_long_B,0.024869552408167683,0.014869552408167683,0.01,True,11,27,2017-04-03,2018-04-02
NWSA,NWS,2018-06-04,2018-09-28,short_A_long_B,0.006174610776169209,-0.003825389223830791,0.01,False,116,27,2017-04-03,2018-04-02
AEE,WEC,2018-04-09,2018-09-28,short_A_long_B,-0.042663745600991954,-0.052663745600991956,0.01,False,172,27,2017-04-03,2018-04-02
FITB,JPM,2018-04-10,2018-04-24,long_A_short_B,0.06492076006278058,0.05492076006278058,0.01,True,14,27,2017-04-03,2018-04-02
FITB,JPM,2018-04-25,2018-05-08,short_A_long_B,0.02221018161873556,0.012210181618735558,0.01,True,13,27,2017-04-03,2018-04-02
FITB,JPM,2018-07-16,2018-09-28,long_A_short_B,-0.06667758723206108,-0.07667758723206107,0.01,False,74,27,2017-04-03,2018-04-02
LNT,ED,2018-04-04,2018-04-11,long_A_short_B,0.012153820435195528,0.002153820435195528,0.01,True,7,27,2017-04-03,2018-04-02
LNT,ED,2018-04-13,2018-09-28,short_A_long_B,-0.039886571437930174,-0.049886571437930176,0.01,False,168,27,2017-04-03,2018-04-02
LNT,AEE,2018-04-11,2018-05-21,short_A_long_B,0.01619662810770739,0.006196628107707389,0.01,True,40,27,2017-04-03,2018-04-02
LNT,AEE,2018-05-22,2018-09-28,long_A_short_B,-0.06693301100414528,-0.07693301100414528,0.01,False,129,27,2017-04-03,2018-04-02
AEP,WEC,2018-04-06,2018-09-28,long_A_short_B,-0.024262975931138353,-0.034262975931138355,0.01,False,175,27,2017-04-03,2018-04-02
LNT,WEC,2018-04-04,2018-04-11,long_A_short_B,0.014032803673860061,0.004032803673860061,0.01,True,7,27,2017-04-03,2018-04-02
LNT,WEC,2018-04-20,2018-05-29,short_A_long_B,0.025722397212327275,0.015722397212327273,0.01,True,39,27,2017-04-03,2018-04-02
LNT,WEC,2018-06-13,2018-08-01,short_A_long_B,0.018579433345164098,0.008579433345164098,0.01,True,49,27,2017-04-03,2018-04-02
LNT,WEC,2018-08-08,2018-09-28,long_A_short_B,-0.008523342364372244,-0.018523342364372246,0.01,False,51,27,2017-04-03,2018-04-02
LNT,DTE,2018-04-13,2018-08-07,short_A_long_B,0.03473557991742826,0.02473557991742826,0.01,True,116,27,2017-04-03,2018-04-02
LNT,DTE,2018-08-15,2018-09-20,long_A_short_B,0.022240279363940685,0.012240279363940685,0.01,True,36,27,2017-04-03,2018-04-02
LNT,DTE,2018-09-21,2018-09-28,short_A_long_B,0.01581732751046061,0.00581732751046061,0.01,False,7,27,2017-04-03,2018-04-02
LNT,XEL,2018-04-12,2018-09-28,short_A_long_B,0.023478342811855013,0.013478342811855013,0.01,False,169,27,2017-04-03,2018-04-02
LNT,CMS,2018-04-10,2018-05-25,short_A_long_B,0.02118429705744096,0.01118429705744096,0.01,True,45,27,2017-04-03,2018-04-02
LNT,CMS,2018-06-13,2018-07-24,short_A_long_B,0.02315543433361844,0.01315543433361844,0.01,True,41,27,2017-04-03,2018-04-02
LNT,CMS,2018-07-25,2018-09-28,long_A_short_B,-0.012473746251453477,-0.02247374625145348,0.01,False,65,27,2017-04-03,2018-04-02
NWSA,NWS,2018-05-09,2018-05-23,short_A_long_B,0.023347364053714847,0.013347364053714847,0.01,True,14,28,2017-05-01,2018-05-01
NWSA,NWS,2018-06-04,2018-10-31,short_A_long_B,-0.01056702983730251,-0.020567029837302513,0.01,False,149,28,2017-05-01,2018-05-01
AEP,XEL,2018-05-14,2018-10-31,short_A_long_B,0.004582990203169102,-0.0054170097968308985,0.01,False,170,28,2017-05-01,2018-05-01
CMS,DTE,2018-05-15,2018-05-29,long_A_short_B,0.020678863690939187,0.010678863690939186,0.01,True,14,28,2017-05-01,2018-05-01
CMS,DTE,2018-05-30,2018-07-17,short_A_long_B,0.016475325247632178,0.0064753252476321774,0.01,True,48,28,2017-05-01,2018-05-01
CMS,DTE,2018-07-18,2018-10-31,long_A_short_B,-0.015024144779175685,-0.025024144779175687,0.01,False,105,28,2017-05-01,2018-05-01
GOOGL,GOOG,2018-05-09,2018-10-31,short_A_long_B,-0.007028843277004926,-0.017028843277004928,0.01,False,175,28,2017-05-01,2018-05-01
LNT,AEP,2018-05-03,2018-05-11,short_A_long_B,0.015302493404468986,0.005302493404468986,0.01,True,8,28,2017-05-01,2018-05-01
LNT,AEP,2018-05-15,2018-10-31,long_A_short_B,-0.04430808175561407,-0.05430808175561407,0.01,False,169,28,2017-05-01,2018-05-01
DTE,ES,2018-05-10,2018-07-16,long_A_short_B,0.030888272036104114,0.020888272036104112,0.01,True,67,28,2017-05-01,2018-05-01
DTE,ES,2018-07-18,2018-10-29,short_A_long_B,0.021658072061343736,0.011658072061343736,0.01,True,103,28,2017-05-01,2018-05-01
ED,DTE,2018-05-07,2018-10-31,long_A_short_B,-0.1096882947404999,-0.1196882947404999,0.01,False,177,28,2017-05-01,2018-05-01
ED,XEL,2018-05-03,2018-05-21,long_A_short_B,0.006524745591944603,-0.0034752544080553973,0.01,True,18,28,2017-05-01,2018-05-01
ED,XEL,2018-06-05,2018-06-18,short_A_long_B,0.01702987650944432,0.007029876509444319,0.01,True,13,28,2017-05-01,2018-05-01
ED,XEL,2018-06-22,2018-06-27,short_A_long_B,0.013714629466007988,0.003714629466007988,0.01,True,5,28,2017-05-01,2018-05-01
ED,XEL,2018-07-16,2018-07-25,short_A_long_B,0.014605168776166244,0.004605168776166244,0.01,True,9,28,2017-05-01,2018-05-01
ED,XEL,2018-07-26,2018-07-30,long_A_short_B,0.010798110621863866,0.0007981106218638654,0.01,True,4,28,2017-05-01,2018-05-01
ED,XEL,2018-08-01,2018-08-17,long_A_short_B,0.012152502739050108,0.002152502739050108,0.01,True,16,28,2017-05-01,2018-05-01
ED,XEL,2018-08-30,2018-10-31,long_A_short_B,-0.06455212970394952,-0.07455212970394952,0.01,False,62,28,2017-05-01,2018-05-01
AEE,WEC,2018-05-03,2018-10-31,short_A_long_B,-0.03742169990036959,-0.04742169990036959,0.01,False,181,28,2017-05-01,2018-05-01
LNT,XEL,2018-05-03,2018-05-25,short_A_long_B,0.02868858566136312,0.018688585661363118,0.01,True,22,28,2017-05-01,2018-05-01
LNT,XEL,2018-06-19,2018-07-26,short_A_long_B,0.012675912858379768,0.0026759128583797673,0.01,True,37,28,2017-05-01,2018-05-01
LNT,XEL,2018-08-07,2018-10-31,long_A_short_B,-0.029566209969437596,-0.0395662099694376,0.01,False,85,28,2017-05-01,2018-05-01
CMS,ED,2018-05-08,2018-10-31,short_A_long_B,-0.09342554295060346,-0.10342554295060345,0.01,False,176,28,2017-05-01,2018-05-01
EQR,UDR,2018-05-11,2018-10-31,short_A_long_B,0.04213942059948583,0.03213942059948583,0.01,False,173,28,2017-05-01,2018-05-01
AEP,ED,2018-05-03,2018-10-31,short_A_long_B,-0.09884164117718397,-0.10884164117718396,0.01,False,181,28,2017-05-01,2018-05-01
LNT,WEC,2018-05-03,2018-05-24,short_A_long_B,0.02957848932075746,0.01957848932075746,0.01,True,21,28,2017-05-01,2018-05-01
LNT,WEC,2018-05-25,2018-10-31,long_A_short_B,-0.03294314111489971,-0.04294314111489971,0.01,False,159,28,2017-05-01,2018-05-01
LNT,AEE,2018-05-18,2018-10-31,long_A_short_B,-0.08949786470354248,-0.09949786470354248,0.01,False,166,28,2017-05-01,2018-05-01
CMS,DUK,2018-05-07,2018-05-25,long_A_short_B,0.0264284351336167,0.0164284351336167,0.01,True,18,28,2017-05-01,2018-05-01
CMS,DUK,2018-06-20,2018-10-31,long_A_short_B,0.008827433317529776,-0.0011725666824702243,0.01,False,133,28,2017-05-01,2018-05-01
ED,ES,2018-05-08,2018-10-31,long_A_short_B,-0.10693946688793177,-0.11693946688793176,0.01,False,176,28,2017-05-01,2018-05-01
AEP,WEC,2018-05-10,2018-05-30,short_A_long_B,0.013980021141277055,0.0039800211412770545,0.01,True,20,28,2017-05-01,2018-05-01
AEP,WEC,2018-06-21,2018-10-12,short_A_long_B,0.036952503406483705,0.026952503406483704,0.01,True,113,28,2017-05-01,2018-05-01
AEP,WEC,2018-10-16,2018-10-29,long_A_short_B,0.022356582790142188,0.012356582790142187,0.01,True,13,28,2017-05-01,2018-05-01
NI,XEL,2018-05-03,2018-10-31,short_A_long_B,0.06549203000978387,0.05549203000978387,0.01,False,181,28,2017-05-01,2018-05-01
