window_id,formation_start,formation_end,strategy,ticker_A,ticker_B,ssd_value,coint_pvalue,beta,copula_type
0,2015-01-02,2015-12-31,Distance,AEP,DTE,0.047393303950127016,,,
0,2015-01-02,2015-12-31,Distance,DTE,ES,0.05121786774019878,,,
0,2015-01-02,2015-12-31,Distance,DTE,PNW,0.05583764235477707,,,
0,2015-01-02,2015-12-31,Distance,ES,PNW,0.06751922802028715,,,
0,2015-01-02,2015-12-31,Distance,AEP,SO,0.07065423579837443,,,
0,2015-01-02,2015-12-31,Distance,AEP,ES,0.07236978703996291,,,
0,2015-01-02,2015-12-31,Distance,PNW,SO,0.07494818135336773,,,
0,2015-01-02,2015-12-31,Distance,PRU,RF,0.07991856058740376,,,
0,2015-01-02,2015-12-31,Distance,DTE,SO,0.08078759182509088,,,
0,2015-01-02,2015-12-31,Distance,TFC,WFC,0.08507834638853136,,,
0,2015-01-02,2015-12-31,Distance,EQR,FRT,0.0856278717684498,,,
0,2015-01-02,2015-12-31,Distance,ES,WEC,0.09880417424703207,,,
0,2015-01-02,2015-12-31,Distance,ES,SO,0.10229328380730138,,,
0,2015-01-02,2015-12-31,Distance,BRO,MRSH,0.10294529958719761,,,
0,2015-01-02,2015-12-31,Distance,L,TROW,0.10465014821706148,,,
0,2015-01-02,2015-12-31,Distance,AEP,PNW,0.10663498355406426,,,
0,2015-01-02,2015-12-31,Distance,AVB,EQR,0.10730865221591494,,,
0,2015-01-02,2015-12-31,Distance,DHR,RSG,0.10913119139838837,,,
0,2015-01-02,2015-12-31,Distance,KIM,REG,0.11173662315454998,,,
0,2015-01-02,2015-12-31,Distance,ITW,OMC,0.11602905892104681,,,
0,2015-01-02,2015-12-31,Cointegration,DTE,ES,0.05121786774019878,0.049608229883119324,0.7441277631049463,
0,2015-01-02,2015-12-31,Cointegration,DTE,PNW,0.05583764235477707,0.009120488238027583,0.9844040763687038,
0,2015-01-02,2015-12-31,Cointegration,ES,PNW,0.06751922802028715,0.006339472231947284,1.2604378804693868,
0,2015-01-02,2015-12-31,Cointegration,AEP,SO,0.07065423579837443,0.00029642074390813614,0.8396546246340992,
0,2015-01-02,2015-12-31,Cointegration,PRU,RF,0.07991856058740376,0.00115133367489894,0.12250692509061614,
0,2015-01-02,2015-12-31,Cointegration,TFC,WFC,0.08507834638853136,0.04115000603423602,1.2474611370830841,
0,2015-01-02,2015-12-31,Cointegration,EQR,FRT,0.0856278717684498,0.002488394542603034,2.1353948931372067,
0,2015-01-02,2015-12-31,Cointegration,AEP,PNW,0.10663498355406426,0.01439760407482205,1.310999527268517,
0,2015-01-02,2015-12-31,Cointegration,DHR,RSG,0.10913119139838837,0.01276203223479605,0.8132282098225824,
0,2015-01-02,2015-12-31,Cointegration,AMT,JNJ,0.13019923549317264,0.04320647783275164,0.6594973106002648,
0,2015-01-02,2015-12-31,Cointegration,KIM,O,0.13061426950061156,0.010336584774827701,1.584952073778549,
0,2015-01-02,2015-12-31,Cointegration,AEP,WEC,0.13285048907346103,0.03199411970212045,1.0727282223164696,
0,2015-01-02,2015-12-31,Cointegration,CL,OMC,0.13882730017958061,0.0006226331470306287,1.2326823227950854,
0,2015-01-02,2015-12-31,Cointegration,BLK,ITW,0.14024370345919895,0.002582217846448917,0.19579731883249812,
0,2015-01-02,2015-12-31,Cointegration,HON,WFC,0.14931692425303944,0.00023676895343545864,0.5849682638416902,
0,2015-01-02,2015-12-31,Cointegration,MRSH,TFC,0.15552588814174192,0.02405384879451421,0.6727917688850544,
0,2015-01-02,2015-12-31,Cointegration,GD,SYK,0.15776651569840355,0.005220143581647143,0.5382701100378429,
0,2015-01-02,2015-12-31,Cointegration,BDX,TMO,0.16260263600882463,0.023512084562804087,1.1694729066204812,
0,2015-01-02,2015-12-31,Cointegration,PNW,WEC,0.16352776556259205,0.007101065080027697,0.8029818156916068,
0,2015-01-02,2015-12-31,Cointegration,PEP,RSG,0.1642260757425041,0.006334273807437483,0.5650273667941559,
0,2015-01-02,2015-12-31,Copula,AEP,DTE,0.047393303950127016,,,t
0,2015-01-02,2015-12-31,Copula,DTE,ES,0.05121786774019878,,,t
0,2015-01-02,2015-12-31,Copula,DTE,PNW,0.05583764235477707,,,t
0,2015-01-02,2015-12-31,Copula,ES,PNW,0.06751922802028715,,,t
0,2015-01-02,2015-12-31,Copula,AEP,SO,0.07065423579837443,,,t
0,2015-01-02,2015-12-31,Copula,AEP,ES,0.07236978703996291,,,t
0,2015-01-02,2015-12-31,Copula,PNW,SO,0.07494818135336773,,,t
0,2015-01-02,2015-12-31,Copula,PRU,RF,0.07991856058740376,,,t
0,2015-01-02,2015-12-31,Copula,DTE,SO,0.08078759182509088,,,t
0,2015-01-02,2015-12-31,Copula,TFC,WFC,0.08507834638853136,,,t
0,2015-01-02,2015-12-31,Copula,EQR,FRT,0.0856278717684498,,,t
0,2015-01-02,2015-12-31,Copula,ES,WEC,0.09880417424703207,,,t
0,2015-01-02,2015-12-31,Copula,ES,SO,0.10229328380730138,,,t
0,2015-01-02,2015-12-31,Copula,BRO,MRSH,0.10294529958719761,,,t
0,2015-01-02,2015-12-31,Copula,L,TROW,0.10465014821706148,,,t
0,2015-01-02,2015-12-31,Copula,AEP,PNW,0.10663498355406426,,,t
0,2015-01-02,2015-12-31,Copula,AVB,EQR,0.10730865221591494,,,t
0,2015-01-02,2015-12-31,Copula,DHR,RSG,0.10913119139838837,,,t
0,2015-01-02,2015-12-31,Copula,KIM,REG,0.11173662315454998,,,t
0,2015-01-02,2015-12-31,Copula,ITW,OMC,0.11602905892104681,,,t
1,2015-02-02,2016-01-29,Distance,CMS,XEL,0.031962701311911576,,,
1,2015-02-02,2016-01-29,Distance,ES,PNW,0.034076887775678244,,,
1,2015-02-02,2016-01-29,Distance,DTE,PNW,0.05233862215879996,,,
1,2015-02-02,2016-01-29,Distance,PNW,WEC,0.05424814196844816,,,
1,2015-02-02,2016-01-29,Distance,DTE,ES,0.05494043104896993,,,
1,2015-02-02,2016-01-29,Distance,AEP,SO,0.05733112103535773,,,
1,2015-02-02,2016-01-29,Distance,AEE,CMS,0.05985023176416647,,,
1,2015-02-02,2016-01-29,Distance,ES,WEC,0.0641723632359664,,,
1,2015-02-02,2016-01-29,Distance,AEE,XEL,0.06499270798182594,,,
1,2015-02-02,2016-01-29,Distance,AEP,PCG,0.0664491704343754,,,
1,2015-02-02,2016-01-29,Distance,ES,SO,0.06958268680269322,,,
1,2015-02-02,2016-01-29,Distance,SO,WEC,0.07629570376589342,,,
1,2015-02-02,2016-01-29,Distance,DTE,PCG,0.08102597907691668,,,
1,2015-02-02,2016-01-29,Distance,NTRS,RF,0.08270521713468781,,,
1,2015-02-02,2016-01-29,Distance,ES,PCG,0.08317667030488626,,,
1,2015-02-02,2016-01-29,Distance,HON,MRSH,0.0932889251295558,,,
1,2015-02-02,2016-01-29,Distance,PNW,SO,0.09335292258310188,,,
1,2015-02-02,2016-01-29,Distance,AEP,ES,0.09766949736942983,,,
1,2015-02-02,2016-01-29,Distance,DTE,WEC,0.10302880435091327,,,
1,2015-02-02,2016-01-29,Distance,MMM,GPC,0.10312399745412767,,,
1,2015-02-02,2016-01-29,Cointegration,ES,PNW,0.034076887775678244,0.007072380204748324,1.1477441667799768,
1,2015-02-02,2016-01-29,Cointegration,DTE,PNW,0.05233862215879996,0.009592433597708198,0.9883367969375056,
1,2015-02-02,2016-01-29,Cointegration,PNW,WEC,0.05424814196844816,0.033041401588108615,0.8969585718681479,
1,2015-02-02,2016-01-29,Cointegration,DTE,ES,0.05494043104896993,0.005793933412399963,0.8208101873933591,
1,2015-02-02,2016-01-29,Cointegration,AEP,SO,0.05733112103535773,0.00013255287627482007,0.8499397973760702,
1,2015-02-02,2016-01-29,Cointegration,NTRS,RF,0.08270521713468781,3.6785664782115744e-06,0.13171480943355593,
1,2015-02-02,2016-01-29,Cointegration,ES,PCG,0.08317667030488626,0.008610244859177281,0.9890775357962794,
1,2015-02-02,2016-01-29,Cointegration,HON,MRSH,0.0932889251295558,0.004128498464016306,0.6309431873869258,
1,2015-02-02,2016-01-29,Cointegration,AEP,ES,0.09766949736942983,0.01432459847058315,1.0642802767947366,
1,2015-02-02,2016-01-29,Cointegration,DTE,WEC,0.10302880435091327,0.008850954008071009,0.9078774928347635,
1,2015-02-02,2016-01-29,Cointegration,MMM,GPC,0.10312399745412767,0.0011335305540135763,0.6008379510731157,
1,2015-02-02,2016-01-29,Cointegration,BRO,USB,0.11418643149705873,0.009279644967163868,1.9584150834386125,
1,2015-02-02,2016-01-29,Cointegration,PCG,PNW,0.11503678749174075,0.012734073031003795,0.9747254546904178,
1,2015-02-02,2016-01-29,Cointegration,AEP,WEC,0.11519781798378612,0.0013789696278815424,1.2125598682314318,
1,2015-02-02,2016-01-29,Cointegration,BDX,TMO,0.12190449987357983,0.0336792907649229,1.157486666841144,
1,2015-02-02,2016-01-29,Cointegration,GPC,ITW,0.12523914900398192,0.018302678754664087,1.1338372675329607,
1,2015-02-02,2016-01-29,Cointegration,PCG,SO,0.1290881084208788,0.035965432614937086,0.5822461363162608,
1,2015-02-02,2016-01-29,Cointegration,HON,IEX,0.13423294308164047,0.00793158747266292,0.9010371592043052,
1,2015-02-02,2016-01-29,Cointegration,LIN,ORCL,0.13506786526069903,0.020713362034871678,0.3516826015293941,
1,2015-02-02,2016-01-29,Cointegration,MRSH,WFC,0.14240744181054796,0.03247864900376656,0.9433509969453222,
1,2015-02-02,2016-01-29,Copula,CMS,XEL,0.031962701311911576,,,t
1,2015-02-02,2016-01-29,Copula,ES,PNW,0.034076887775678244,,,t
1,2015-02-02,2016-01-29,Copula,DTE,PNW,0.05233862215879996,,,t
1,2015-02-02,2016-01-29,Copula,PNW,WEC,0.05424814196844816,,,t
1,2015-02-02,2016-01-29,Copula,DTE,ES,0.05494043104896993,,,t
1,2015-02-02,2016-01-29,Copula,AEP,SO,0.05733112103535773,,,t
1,2015-02-02,2016-01-29,Copula,AEE,CMS,0.05985023176416647,,,t
1,2015-02-02,2016-01-29,Copula,ES,WEC,0.0641723632359664,,,t
1,2015-02-02,2016-01-29,Copula,AEE,XEL,0.06499270798182594,,,t
1,2015-02-02,2016-01-29,Copula,AEP,PCG,0.0664491704343754,,,t
1,2015-02-02,2016-01-29,Copula,ES,SO,0.06958268680269322,,,t
1,2015-02-02,2016-01-29,Copula,SO,WEC,0.07629570376589342,,,t
1,2015-02-02,2016-01-29,Copula,DTE,PCG,0.08102597907691668,,,t
1,2015-02-02,2016-01-29,Copula,NTRS,RF,0.08270521713468781,,,t
1,2015-02-02,2016-01-29,Copula,ES,PCG,0.08317667030488626,,,t
1,2015-02-02,2016-01-29,Copula,HON,MRSH,0.0932889251295558,,,t
1,2015-02-02,2016-01-29,Copula,PNW,SO,0.09335292258310188,,,t
1,2015-02-02,2016-01-29,Copula,AEP,ES,0.09766949736942983,,,t
1,2015-02-02,2016-01-29,Copula,DTE,WEC,0.10302880435091327,,,t
1,2015-02-02,2016-01-29,Copula,MMM,GPC,0.10312399745412767,,,t
2,2015-03-02,2016-02-29,Distance,CMS,XEL,0.04051969890389076,,,
2,2015-03-02,2016-02-29,Distance,ES,PNW,0.05595952132667149,,,
2,2015-03-02,2016-02-29,Distance,AEP,SO,0.06217197731948029,,,
2,2015-03-02,2016-02-29,Distance,FRT,REG,0.06629205671971505,,,
2,2015-03-02,2016-02-29,Distance,PRU,RF,0.07495693518619598,,,
2,2015-03-02,2016-02-29,Distance,AEE,PNW,0.08155767645175739,,,
2,2015-03-02,2016-02-29,Distance,PNW,WEC,0.08558444733223894,,,
2,2015-03-02,2016-02-29,Distance,DTE,PNW,0.09039643137967021,,,
2,2015-03-02,2016-02-29,Distance,GPC,ITW,0.09300047072449336,,,
2,2015-03-02,2016-02-29,Distance,ES,PCG,0.09669670141351347,,,
2,2015-03-02,2016-02-29,Distance,HON,MRSH,0.09706069663709449,,,
2,2015-03-02,2016-02-29,Distance,DTE,ES,0.10588687949240322,,,
2,2015-03-02,2016-02-29,Distance,CMS,WEC,0.10893944856419199,,,
2,2015-03-02,2016-02-29,Distance,DTE,PCG,0.10983391328384523,,,
2,2015-03-02,2016-02-29,Distance,AEP,NEE,0.11196115305421354,,,
2,2015-03-02,2016-02-29,Distance,AEE,WEC,0.11910714618808019,,,
2,2015-03-02,2016-02-29,Distance,AEE,ES,0.11930883150850857,,,
2,2015-03-02,2016-02-29,Distance,AEP,DTE,0.11996700982706228,,,
2,2015-03-02,2016-02-29,Distance,AEP,PNW,0.12165808008446809,,,
2,2015-03-02,2016-02-29,Distance,PNW,SO,0.12414552319615901,,,
2,2015-03-02,2016-02-29,Cointegration,CMS,XEL,0.04051969890389076,5.5990712169569754e-05,0.9224258290060633,
2,2015-03-02,2016-02-29,Cointegration,ES,PNW,0.05595952132667149,0.007065597106656027,1.1874822653240966,
2,2015-03-02,2016-02-29,Cointegration,AEP,SO,0.06217197731948029,0.005753744354435028,0.7556571463441079,
2,2015-03-02,2016-02-29,Cointegration,PRU,RF,0.07495693518619598,0.02509994319267082,0.1280096609726627,
2,2015-03-02,2016-02-29,Cointegration,AEE,PNW,0.08155767645175739,0.027687616533720438,1.1294715904603776,
2,2015-03-02,2016-02-29,Cointegration,PNW,WEC,0.08558444733223894,0.011117230843142867,0.9905093793562678,
2,2015-03-02,2016-02-29,Cointegration,DTE,PNW,0.09039643137967021,0.0005296913086711816,1.0701328009137612,
2,2015-03-02,2016-02-29,Cointegration,GPC,ITW,0.09300047072449336,0.017821572242818936,1.164900130591527,
2,2015-03-02,2016-02-29,Cointegration,ES,PCG,0.09669670141351347,0.004290269294847703,1.0154935760439758,
2,2015-03-02,2016-02-29,Cointegration,HON,MRSH,0.09706069663709449,0.0020615969796355703,0.6226058023059664,
2,2015-03-02,2016-02-29,Cointegration,DTE,ES,0.10588687949240322,0.02024135050280312,0.8737508853652733,
2,2015-03-02,2016-02-29,Cointegration,CMS,WEC,0.10893944856419199,0.022793992962213808,1.3862435510355784,
2,2015-03-02,2016-02-29,Cointegration,AEE,ES,0.11930883150850857,0.024693947561601655,0.924991465848834,
2,2015-03-02,2016-02-29,Cointegration,MMM,GPC,0.1275441376956064,0.002355383568645804,0.5911025758236047,
2,2015-03-02,2016-02-29,Cointegration,MMM,ITW,0.12831723877586204,0.002421337090157439,0.7667997638892969,
2,2015-03-02,2016-02-29,Cointegration,AEP,CMS,0.12941601123647334,0.0006481431556505473,0.8370594594089937,
2,2015-03-02,2016-02-29,Cointegration,EXPD,UPS,0.13224691349042336,0.04109923102068331,1.2103732031359353,
2,2015-03-02,2016-02-29,Cointegration,CLX,JKHY,0.13406802939277546,0.0026206432633935814,0.7248195172188914,
2,2015-03-02,2016-02-29,Cointegration,FRT,KIM,0.1342275047324922,0.016163600785045692,0.1729420208052241,
2,2015-03-02,2016-02-29,Cointegration,CCI,PEP,0.13537699535939324,0.0461912306687857,0.9720391264822419,
2,2015-03-02,2016-02-29,Copula,CMS,XEL,0.04051969890389076,,,t
2,2015-03-02,2016-02-29,Copula,ES,PNW,0.05595952132667149,,,t
2,2015-03-02,2016-02-29,Copula,AEP,SO,0.06217197731948029,,,t
2,2015-03-02,2016-02-29,Copula,FRT,REG,0.06629205671971505,,,t
2,2015-03-02,2016-02-29,Copula,PRU,RF,0.07495693518619598,,,t
2,2015-03-02,2016-02-29,Copula,AEE,PNW,0.08155767645175739,,,t
2,2015-03-02,2016-02-29,Copula,PNW,WEC,0.08558444733223894,,,t
2,2015-03-02,2016-02-29,Copula,DTE,PNW,0.09039643137967021,,,t
2,2015-03-02,2016-02-29,Copula,GPC,ITW,0.09300047072449336,,,t
2,2015-03-02,2016-02-29,Copula,ES,PCG,0.09669670141351347,,,t
2,2015-03-02,2016-02-29,Copula,HON,MRSH,0.09706069663709449,,,t
2,2015-03-02,2016-02-29,Copula,DTE,ES,0.10588687949240322,,,t
2,2015-03-02,2016-02-29,Copula,CMS,WEC,0.10893944856419199,,,t
2,2015-03-02,2016-02-29,Copula,DTE,PCG,0.10983391328384523,,,t
2,2015-03-02,2016-02-29,Copula,AEP,NEE,0.11196115305421354,,,t
2,2015-03-02,2016-02-29,Copula,AEE,WEC,0.11910714618808019,,,t
2,2015-03-02,2016-02-29,Copula,AEE,ES,0.11930883150850857,,,t
2,2015-03-02,2016-02-29,Copula,AEP,DTE,0.11996700982706228,,,t
2,2015-03-02,2016-02-29,Copula,AEP,PNW,0.12165808008446809,,,t
2,2015-03-02,2016-02-29,Copula,PNW,SO,0.12414552319615901,,,t
3,2015-04-01,2016-03-31,Distance,CMS,XEL,0.0425949681544718,,,
3,2015-04-01,2016-03-31,Distance,ES,PNW,0.04329868727659309,,,
3,2015-04-01,2016-03-31,Distance,WEC,XEL,0.04375891467992776,,,
3,2015-04-01,2016-03-31,Distance,PNC,WFC,0.049358045605408477,,,
3,2015-04-01,2016-03-31,Distance,AEP,SO,0.06760117759453464,,,
3,2015-04-01,2016-03-31,Distance,DTE,PCG,0.07081809571231956,,,
3,2015-04-01,2016-03-31,Distance,FRT,KIM,0.07393147374902462,,,
3,2015-04-01,2016-03-31,Distance,CMS,WEC,0.07848029501919548,,,
3,2015-04-01,2016-03-31,Distance,MMM,ITW,0.07887138620495746,,,
3,2015-04-01,2016-03-31,Distance,AEE,CMS,0.09294361507532228,,,
3,2015-04-01,2016-03-31,Distance,AEP,XEL,0.10018192550877983,,,
3,2015-04-01,2016-03-31,Distance,NTRS,PRU,0.10512954642401866,,,
3,2015-04-01,2016-03-31,Distance,CB,TRV,0.10531801011097812,,,
3,2015-04-01,2016-03-31,Distance,AEE,PNW,0.10758185034499965,,,
3,2015-04-01,2016-03-31,Distance,AEE,ES,0.10771214801232148,,,
3,2015-04-01,2016-03-31,Distance,SO,XEL,0.11193759562540802,,,
3,2015-04-01,2016-03-31,Distance,HON,MRSH,0.11905131745592949,,,
3,2015-04-01,2016-03-31,Distance,KIM,REG,0.12087497794253871,,,
3,2015-04-01,2016-03-31,Distance,DTE,ES,0.12128753986807074,,,
3,2015-04-01,2016-03-31,Distance,AEE,XEL,0.12646072721515667,,,
3,2015-04-01,2016-03-31,Cointegration,CMS,XEL,0.0425949681544718,2.50002260772167e-05,0.9291112268160893,
3,2015-04-01,2016-03-31,Cointegration,ES,PNW,0.04329868727659309,0.011801112467227239,1.2180818455883262,
3,2015-04-01,2016-03-31,Cointegration,WEC,XEL,0.04375891467992776,0.02048993984582136,0.6745770743808233,
3,2015-04-01,2016-03-31,Cointegration,PNC,WFC,0.049358045605408477,0.007513471338527739,0.6460419590213362,
3,2015-04-01,2016-03-31,Cointegration,FRT,KIM,0.07393147374902462,0.015817063453138786,0.17803163271102368,
3,2015-04-01,2016-03-31,Cointegration,MMM,ITW,0.07887138620495746,0.02275982285771665,0.8269820392777294,
3,2015-04-01,2016-03-31,Cointegration,NTRS,PRU,0.10512954642401866,0.00018674667089838774,1.0487353794874905,
3,2015-04-01,2016-03-31,Cointegration,AEE,PNW,0.10758185034499965,0.0321751085772401,1.1951062611361023,
3,2015-04-01,2016-03-31,Cointegration,AEE,ES,0.10771214801232148,0.025307254731494245,0.9663713595845477,
3,2015-04-01,2016-03-31,Cointegration,SO,XEL,0.11193759562540802,0.01176922250278055,1.0479322217143923,
3,2015-04-01,2016-03-31,Cointegration,HON,MRSH,0.11905131745592949,0.031008312463773068,0.5592872461127878,
3,2015-04-01,2016-03-31,Cointegration,DTE,ES,0.12128753986807074,0.02526966422276402,0.918122508138649,
3,2015-04-01,2016-03-31,Cointegration,ES,PCG,0.13190508059316636,0.004594662020253417,1.0158514215261254,
3,2015-04-01,2016-03-31,Cointegration,DTE,PNW,0.13512263953406248,0.0021388591191957834,1.141601480490382,
3,2015-04-01,2016-03-31,Cointegration,CTAS,DHR,0.1404332344962126,0.01194956648673141,1.8222476265231626,
3,2015-04-01,2016-03-31,Cointegration,LIN,ORCL,0.14218292075721733,0.0021786796729573424,0.3715506893946369,
3,2015-04-01,2016-03-31,Cointegration,AEP,WEC,0.14483333541670995,0.046444459514204214,1.1124531161672093,
3,2015-04-01,2016-03-31,Cointegration,CMS,ES,0.1483913955117524,0.013877840117158247,1.130944643916308,
3,2015-04-01,2016-03-31,Cointegration,AEP,CMS,0.15202428686076983,0.009769371255013133,0.8199752403945977,
3,2015-04-01,2016-03-31,Cointegration,CMS,PNW,0.15390791629426892,0.0047087896706329456,1.3959036480829254,
3,2015-04-01,2016-03-31,Copula,CMS,XEL,0.0425949681544718,,,t
3,2015-04-01,2016-03-31,Copula,ES,PNW,0.04329868727659309,,,t
3,2015-04-01,2016-03-31,Copula,WEC,XEL,0.04375891467992776,,,t
3,2015-04-01,2016-03-31,Copula,PNC,WFC,0.049358045605408477,,,t
3,2015-04-01,2016-03-31,Copula,AEP,SO,0.06760117759453464,,,t
3,2015-04-01,2016-03-31,Copula,DTE,PCG,0.07081809571231956,,,t
3,2015-04-01,2016-03-31,Copula,FRT,KIM,0.07393147374902462,,,t
3,2015-04-01,2016-03-31,Copula,CMS,WEC,0.07848029501919548,,,t
3,2015-04-01,2016-03-31,Copula,MMM,ITW,0.07887138620495746,,,t
3,2015-04-01,2016-03-31,Copula,AEE,CMS,0.09294361507532228,,,t
3,2015-04-01,2016-03-31,Copula,AEP,XEL,0.10018192550877983,,,t
3,2015-04-01,2016-03-31,Copula,NTRS,PRU,0.10512954642401866,,,t
3,2015-04-01,2016-03-31,Copula,CB,TRV,0.10531801011097812,,,t
3,2015-04-01,2016-03-31,Copula,AEE,PNW,0.10758185034499965,,,t
3,2015-04-01,2016-03-31,Copula,AEE,ES,0.10771214801232148,,,t
3,2015-04-01,2016-03-31,Copula,SO,XEL,0.11193759562540802,,,t
3,2015-04-01,2016-03-31,Copula,HON,MRSH,0.11905131745592949,,,t
3,2015-04-01,2016-03-31,Copula,KIM,REG,0.12087497794253871,,,t
3,2015-04-01,2016-03-31,Copula,DTE,ES,0.12128753986807074,,,t
3,2015-04-01,2016-03-31,Copula,AEE,XEL,0.12646072721515667,,,t
4,2015-05-01,2016-04-29,Distance,CMS,XEL,0.04105054720407361,,,
4,2015-05-01,2016-04-29,Distance,GOOGL,GOOG,0.06450243471182851,,,
4,2015-05-01,2016-04-29,Distance,PNW,XEL,0.06481375367112495,,,
4,2015-05-01,2016-04-29,Distance,CMS,WEC,0.07724406350645915,,,
4,2015-05-01,2016-04-29,Distance,CMS,PNW,0.07809856699267115,,,
4,2015-05-01,2016-04-29,Distance,JPM,MTB,0.09227160179615146,,,
4,2015-05-01,2016-04-29,Distance,AEE,PPL,0.0928387327365757,,,
4,2015-05-01,2016-04-29,Distance,MMM,GPC,0.09661154416609842,,,
4,2015-05-01,2016-04-29,Distance,AEP,SO,0.09868136381787515,,,
4,2015-05-01,2016-04-29,Distance,AEE,ES,0.0988735361056173,,,
4,2015-05-01,2016-04-29,Distance,TFC,WFC,0.10025157582292257,,,
4,2015-05-01,2016-04-29,Distance,AEE,CMS,0.1021613023645448,,,
4,2015-05-01,2016-04-29,Distance,ES,SO,0.10372151917230325,,,
4,2015-05-01,2016-04-29,Distance,ES,WEC,0.10420518503629138,,,
4,2015-05-01,2016-04-29,Distance,PPL,XEL,0.10483442587027558,,,
4,2015-05-01,2016-04-29,Distance,CB,KO,0.10546136539828474,,,
4,2015-05-01,2016-04-29,Distance,KIM,PPL,0.10619048764445128,,,
4,2015-05-01,2016-04-29,Distance,AEE,PNW,0.10731743764243383,,,
4,2015-05-01,2016-04-29,Distance,KIM,REG,0.10740303070833429,,,
4,2015-05-01,2016-04-29,Distance,NTRS,PRU,0.10829922738215869,,,
4,2015-05-01,2016-04-29,Cointegration,CMS,XEL,0.04105054720407361,1.9103055602825753e-06,0.9175413281987999,
4,2015-05-01,2016-04-29,Cointegration,CMS,WEC,0.07724406350645915,0.035618902448526044,1.3385058926223012,
4,2015-05-01,2016-04-29,Cointegration,AEE,PPL,0.0928387327365757,0.008370710406096623,0.6061202722014214,
4,2015-05-01,2016-04-29,Cointegration,MMM,GPC,0.09661154416609842,0.0036846246224160007,0.7260352963581529,
4,2015-05-01,2016-04-29,Cointegration,AEE,ES,0.0988735361056173,0.02175152386065176,0.9666480067161498,
4,2015-05-01,2016-04-29,Cointegration,ES,SO,0.10372151917230325,0.010643590163744786,0.7446497349961185,
4,2015-05-01,2016-04-29,Cointegration,CB,KO,0.10546136539828474,0.03766513484728933,0.29403533779196545,
4,2015-05-01,2016-04-29,Cointegration,KIM,PPL,0.10619048764445128,0.00018942378096928296,1.4113435207562985,
4,2015-05-01,2016-04-29,Cointegration,NTRS,PRU,0.10829922738215869,0.0002727943898768295,1.0501462622065385,
4,2015-05-01,2016-04-29,Cointegration,ITW,XYL,0.11342102424554856,0.03657903753063385,0.4543753634130947,
4,2015-05-01,2016-04-29,Cointegration,LIN,TROW,0.12577267783102783,0.018618286114955154,0.43711007505994537,
4,2015-05-01,2016-04-29,Cointegration,BDX,TMO,0.1263113499665934,0.0034793696810166037,1.2482681189733387,
4,2015-05-01,2016-04-29,Cointegration,WEC,XEL,0.1292463456549633,0.00991101256936782,0.6752147288114674,
4,2015-05-01,2016-04-29,Cointegration,CLX,KDP,0.13393548168782307,0.03141525162697806,0.1350851170127874,
4,2015-05-01,2016-04-29,Cointegration,GPC,ITW,0.13395862552337523,0.048851954404687384,1.1946560960663675,
4,2015-05-01,2016-04-29,Cointegration,CMS,ES,0.1360037940145154,0.009689018728678628,1.1214250784930428,
4,2015-05-01,2016-04-29,Cointegration,AMP,STT,0.13656449242021151,0.029673985754406714,0.5383111292977283,
4,2015-05-01,2016-04-29,Cointegration,CCI,PEP,0.13754288467064746,0.002044949273930883,1.138572683858796,
4,2015-05-01,2016-04-29,Cointegration,CFG,RJF,0.1397284611589215,0.0010492612457941443,1.857413847324672,
4,2015-05-01,2016-04-29,Cointegration,EG,HON,0.14004928146076207,0.013580878277225336,0.5629905633459397,
4,2015-05-01,2016-04-29,Copula,CMS,XEL,0.04105054720407361,,,t
4,2015-05-01,2016-04-29,Copula,GOOGL,GOOG,0.06450243471182851,,,t
4,2015-05-01,2016-04-29,Copula,PNW,XEL,0.06481375367112495,,,t
4,2015-05-01,2016-04-29,Copula,CMS,WEC,0.07724406350645915,,,t
4,2015-05-01,2016-04-29,Copula,CMS,PNW,0.07809856699267115,,,t
4,2015-05-01,2016-04-29,Copula,JPM,MTB,0.09227160179615146,,,t
4,2015-05-01,2016-04-29,Copula,AEE,PPL,0.0928387327365757,,,t
4,2015-05-01,2016-04-29,Copula,MMM,GPC,0.09661154416609842,,,t
4,2015-05-01,2016-04-29,Copula,AEP,SO,0.09868136381787515,,,t
4,2015-05-01,2016-04-29,Copula,AEE,ES,0.0988735361056173,,,t
4,2015-05-01,2016-04-29,Copula,TFC,WFC,0.10025157582292257,,,t
4,2015-05-01,2016-04-29,Copula,AEE,CMS,0.1021613023645448,,,t
4,2015-05-01,2016-04-29,Copula,ES,SO,0.10372151917230325,,,t
4,2015-05-01,2016-04-29,Copula,ES,WEC,0.10420518503629138,,,t
4,2015-05-01,2016-04-29,Copula,PPL,XEL,0.10483442587027558,,,t
4,2015-05-01,2016-04-29,Copula,CB,KO,0.10546136539828474,,,t
4,2015-05-01,2016-04-29,Copula,KIM,PPL,0.10619048764445128,,,t
4,2015-05-01,2016-04-29,Copula,AEE,PNW,0.10731743764243383,,,t
4,2015-05-01,2016-04-29,Copula,KIM,REG,0.10740303070833429,,,t
4,2015-05-01,2016-04-29,Copula,NTRS,PRU,0.10829922738215869,,,t
5,2015-06-01,2016-05-31,Distance,CMS,XEL,0.04669308742295168,,,
5,2015-06-01,2016-05-31,Distance,GOOGL,GOOG,0.04844868895698457,,,
5,2015-06-01,2016-05-31,Distance,WEC,XEL,0.05512596130045572,,,
